"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","evidence_codes","intersection","GeneRatio","source_label"
"query_1",TRUE,5.15584429684587e-16,103,1459,50,0.0342700479780672,0.485436893203884,"REAC:R-HSA-9645723","REAC","Diseases of programmed cell death",11056,809,"REAC:R-HSA-1643685","REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC","ENSG00000158402,ENSG00000113368,ENSG00000106462,ENSG00000278828,ENSG00000158373,ENSG00000274641,ENSG00000188486,ENSG00000164885,ENSG00000274290,ENSG00000164045,ENSG00000197903,ENSG00000197153,ENSG00000275713,ENSG00000276180,ENSG00000276966,ENSG00000127191,ENSG00000196890,ENSG00000277224,ENSG00000277157,ENSG00000270882,ENSG00000180596,ENSG00000124635,ENSG00000286522,ENSG00000158406,ENSG00000184678,ENSG00000147889,ENSG00000130816,ENSG00000184260,ENSG00000273542,ENSG00000273983,ENSG00000088305,ENSG00000273802,ENSG00000185130,ENSG00000180573,ENSG00000276368,ENSG00000197238,ENSG00000014138,ENSG00000287080,ENSG00000176749,ENSG00000233822,ENSG00000277075,ENSG00000168040,ENSG00000101224,ENSG00000274750,ENSG00000277775,ENSG00000197061,ENSG00000197837,ENSG00000183598,ENSG00000246705,ENSG00000275714",0.0118091639111951,"Reactome"
"query_1",TRUE,7.32455235264102e-16,1818,2341,377,0.161042289619821,0.207370737073707,"GO:0005694","GO:CC","chromosome",17154,279,"GO:0043232","IDA,IDA IBA,IDA IPI IBA NAS,IDA ISS,IDA IPI IBA NAS,IDA IBA,HDA,IDA IBA TAS NAS,IDA IBA,IDA IBA,IDA IPI IBA NAS,IDA,IBA,IDA,IDA IBA NAS,IDA IPI IBA,IDA IPI IBA TAS NAS,IDA IBA,IDA IPI IBA,IDA,ISS TAS,ISS,IDA IBA,IDA,ISA,IDA IBA,IDA NAS,IDA ISO IBA NAS,IDA,IDA ISS IBA,IDA IBA,IDA IBA,IDA ISO IBA NAS,IPI,IPI ISS IBA,IPI,IDA IPI TAS,IDA IGI,IDA HDA IBA TAS NAS,IMP IBA,IDA IBA,ISA,IPI,IPI,IDA,IDA IPI,IDA ISA,IBA,IBA,IDA,ISA,ISA,IBA,IBA,ISA,IDA IBA,IDA IBA,IBA,ISS,TAS,NAS,NAS,IDA IBA,IDA IBA,IDA IMP HDA,IDA IPI IBA,IDA ISS,ISA,IDA IBA,IDA IPI IBA,IDA,IPI,ISA,NAS,ISA,IDA,IDA IMP IBA,IDA,ISA,IDA IPI IBA,IDA HDA TAS,IDA,IDA IPI IBA,IBA,IDA HDA,IPI ISS IBA,NAS,TAS,IDA,IDA IPI HDA IBA,IDA,IPI HDA ISS,ISS IBA,IPI,ISS,IDA IBA,IBA,IDA ISA,IDA,IBA NAS,ISA,IDA,ISA,IDA ISS,IPI IBA,IDA IPI,NAS,IDA IPI ISS IBA,IDA IPI IBA,IDA,IDA,IDA IPI HDA TAS,IDA IPI HDA TAS,ISA,IDA,IDA IBA,IDA IBA,ISA,IDA,IDA IBA,IPI IBA,IDA ISA,IDA,ISA,ISA,ISA,IDA IBA,IDA IBA NAS,IDA,NAS,IDA IBA,IDA IPI HDA TAS,IDA IPI HDA TAS,IMP,ISA,IBA,NAS,IBA,IDA,IDA,IDA IBA,IDA IPI IBA,ISA,IBA,ISA,IDA IBA NAS,ISA,IBA,IDA,IPI NAS,ISA,IDA IPI HDA ISS TAS,IDA TAS,IPI ISS IBA,IDA IPI,ISA,IDA,ISA,IDA IPI,ISS,IBA,IDA IBA,ISA,IDA IPI HDA TAS,NAS,ISA,ISA,IDA,ISA,IDA,IDA ISO TAS NAS,IDA IBA,IDA IPI IBA,IBA,ISA,IDA,ISO IBA NAS,ISA,IDA,IMP,IDA IPI IMP IBA NAS,IDA IBA,ISA,IDA IPI IBA,IDA,IDA,ISA,IDA IPI HDA TAS,IDA,IDA HDA IBA NAS,IDA ISA,ISA,ISA,IDA IBA,ISS,ISA,IDA IPI,ISA,IDA,NAS,IDA,NAS,IBA,IBA,IDA IPI HDA TAS,IDA IPI IBA,NAS,IDA IBA,IPI HDA ISS,IDA ISA,IBA,IPI,ISA,NAS,IDA IPI,ISA,IPI,ISA,IDA IBA,IDA IPI,ISA,IDA IC,IBA,IDA ISS,ISA,NAS,IDA IBA,IBA NAS,ISA,ISA,ISS,ISA,ISA,IDA ISA,ISA,ISA,IDA IBA,ISA,IDA,IDA,IBA,ISS ISA,IDA ISA,IDA,IDA,ISA,ISS IBA,IDA IPI IBA,ISA,IDA ISA,IDA IBA,ISA,IPI IBA,ISS ISA,ISA,ISS ISA,IDA,IDA IPI ISS IBA TAS NAS,IDA ISA,IBA,IDA IBA,ISA,IBA,IDA ISS,IDA ISA,IDA,ISA,IDA,IDA IBA,IDA ISA,ISA,IDA,ISA,ISA,IDA IPI,IDA IPI,IDA IPI HDA TAS,ISA,ISA,ISA,ISS,ISA,ISA,ISS IBA NAS,IDA ISS,ISA,ISS IBA NAS,ISA,ISS IBA,ISA,ISA,ISA,ISA,IDA IPI HDA TAS,IDA IPI,IDA,ISA,ISA,ISA,IBA,ISA,ISA,ISA,ISA,ISA,ISA,ISA,ISA,ISA,IBA,ISA TAS,IBA,ISS IBA,ISA,ISA,IDA ISA IBA,ISA,IDA,ISA,ISA,ISA IBA,ISA,ISA,ISA,ISA,IBA,ISA,ISA,ISA,ISA,ISA,ISA,ISA,ISA,ISA,ISA,ISA,ISA,ISA,IBA,IBA,ISA,ISA,ISA IBA,ISA,ISA,ISA,ISA,IBA,ISA,ISA,ISS IBA,ISA,ISA,IDA IPI,IBA,ISA,ISA IBA,ISA,IDA,ISA,ISS IBA,IBA,ISS IBA,ISA,ISA,ISA,ISA,ISA,ISS,ISA,ISA,ISA,ISA,ISA,ISA,ISA","ENSG00000117650,ENSG00000105011,ENSG00000143228,ENSG00000276043,ENSG00000152253,ENSG00000123485,ENSG00000170312,ENSG00000117724,ENSG00000166851,ENSG00000169679,ENSG00000161888,ENSG00000134057,ENSG00000087586,ENSG00000142945,ENSG00000122952,ENSG00000154839,ENSG00000080986,ENSG00000134690,ENSG00000165480,ENSG00000129810,ENSG00000146670,ENSG00000117399,ENSG00000089685,ENSG00000131747,ENSG00000111206,ENSG00000156970,ENSG00000137812,ENSG00000109805,ENSG00000076382,ENSG00000051180,ENSG00000148773,ENSG00000178999,ENSG00000121152,ENSG00000175643,ENSG00000101003,ENSG00000100162,ENSG00000115163,ENSG00000106462,ENSG00000113648,ENSG00000160957,ENSG00000171320,ENSG00000129173,ENSG00000151725,ENSG00000093009,ENSG00000138778,ENSG00000278828,ENSG00000101412,ENSG00000112742,ENSG00000065328,ENSG00000051341,ENSG00000069011,ENSG00000177732,ENSG00000071539,ENSG00000189057,ENSG00000165891,ENSG00000164109,ENSG00000184661,ENSG00000196747,ENSG00000188368,ENSG00000079616,ENSG00000154920,ENSG00000140525,ENSG00000111602,ENSG00000104147,ENSG00000143799,ENSG00000102384,ENSG00000111247,ENSG00000144485,ENSG00000160949,ENSG00000091651,ENSG00000167513,ENSG00000123219,ENSG00000007968,ENSG00000274641,ENSG00000159263,ENSG00000143493,ENSG00000188486,ENSG00000127423,ENSG00000196132,ENSG00000164032,ENSG00000132646,ENSG00000149923,ENSG00000100479,ENSG00000117148,ENSG00000168496,ENSG00000131153,ENSG00000274290,ENSG00000141696,ENSG00000131944,ENSG00000085840,ENSG00000136492,ENSG00000104738,ENSG00000119969,ENSG00000120334,ENSG00000138346,ENSG00000196584,ENSG00000197451,ENSG00000185507,ENSG00000185686,ENSG00000144554,ENSG00000049768,ENSG00000163507,ENSG00000106689,ENSG00000149554,ENSG00000138092,ENSG00000197153,ENSG00000275713,ENSG00000197299,ENSG00000174442,ENSG00000179051,ENSG00000127586,ENSG00000276180,ENSG00000276966,ENSG00000123388,ENSG00000159147,ENSG00000183763,ENSG00000141570,ENSG00000123364,ENSG00000140451,ENSG00000163535,ENSG00000178966,ENSG00000157613,ENSG00000187741,ENSG00000129654,ENSG00000109705,ENSG00000160113,ENSG00000161036,ENSG00000175792,ENSG00000000460,ENSG00000277224,ENSG00000185480,ENSG00000277157,ENSG00000270882,ENSG00000092470,ENSG00000107807,ENSG00000138795,ENSG00000180596,ENSG00000173894,ENSG00000172531,ENSG00000159259,ENSG00000154473,ENSG00000049541,ENSG00000159184,ENSG00000159055,ENSG00000168505,ENSG00000149636,ENSG00000179528,ENSG00000198554,ENSG00000185499,ENSG00000124635,ENSG00000143578,ENSG00000073111,ENSG00000180198,ENSG00000147536,ENSG00000286522,ENSG00000213347,ENSG00000139618,ENSG00000009709,ENSG00000169689,ENSG00000131462,ENSG00000117139,ENSG00000101189,ENSG00000204060,ENSG00000158406,ENSG00000184678,ENSG00000139352,ENSG00000197587,ENSG00000137309,ENSG00000100625,ENSG00000147889,ENSG00000113810,ENSG00000128944,ENSG00000163918,ENSG00000184260,ENSG00000260428,ENSG00000131652,ENSG00000146918,ENSG00000115507,ENSG00000167670,ENSG00000178896,ENSG00000153044,ENSG00000187837,ENSG00000010030,ENSG00000184445,ENSG00000261236,ENSG00000051596,ENSG00000183734,ENSG00000273542,ENSG00000160207,ENSG00000111642,ENSG00000135638,ENSG00000130675,ENSG00000180818,ENSG00000136982,ENSG00000179222,ENSG00000172379,ENSG00000273983,ENSG00000186564,ENSG00000185298,ENSG00000273802,ENSG00000168005,ENSG00000185130,ENSG00000180573,ENSG00000276368,ENSG00000197238,ENSG00000014138,ENSG00000197774,ENSG00000184357,ENSG00000076003,ENSG00000160973,ENSG00000276903,ENSG00000188312,ENSG00000163623,ENSG00000164105,ENSG00000175279,ENSG00000119547,ENSG00000166451,ENSG00000170689,ENSG00000124575,ENSG00000287080,ENSG00000176887,ENSG00000164362,ENSG00000278677,ENSG00000164104,ENSG00000133740,ENSG00000233822,ENSG00000181218,ENSG00000174744,ENSG00000170577,ENSG00000177494,ENSG00000143452,ENSG00000182759,ENSG00000108813,ENSG00000107485,ENSG00000273706,ENSG00000184492,ENSG00000168298,ENSG00000170122,ENSG00000042493,ENSG00000179041,ENSG00000196787,ENSG00000124813,ENSG00000187140,ENSG00000133247,ENSG00000138496,ENSG00000125813,ENSG00000217442,ENSG00000203760,ENSG00000251493,ENSG00000007372,ENSG00000105619,ENSG00000125820,ENSG00000277075,ENSG00000130700,ENSG00000188816,ENSG00000105880,ENSG00000181544,ENSG00000164754,ENSG00000131759,ENSG00000076826,ENSG00000172167,ENSG00000136574,ENSG00000127663,ENSG00000012048,ENSG00000105610,ENSG00000277258,ENSG00000179588,ENSG00000104447,ENSG00000077935,ENSG00000115415,ENSG00000050344,ENSG00000168502,ENSG00000129514,ENSG00000197905,ENSG00000274750,ENSG00000277775,ENSG00000197061,ENSG00000179772,ENSG00000138083,ENSG00000072310,ENSG00000163568,ENSG00000198807,ENSG00000176842,ENSG00000011332,ENSG00000149948,ENSG00000075891,ENSG00000196074,ENSG00000269404,ENSG00000120498,ENSG00000156127,ENSG00000188290,ENSG00000181449,ENSG00000188620,ENSG00000197837,ENSG00000183598,ENSG00000128886,ENSG00000069812,ENSG00000115297,ENSG00000124664,ENSG00000274997,ENSG00000105419,ENSG00000180535,ENSG00000187855,ENSG00000171476,ENSG00000163064,ENSG00000198353,ENSG00000011590,ENSG00000143355,ENSG00000064195,ENSG00000188996,ENSG00000134323,ENSG00000246705,ENSG00000121101,ENSG00000188095,ENSG00000120075,ENSG00000091831,ENSG00000130751,ENSG00000170786,ENSG00000173917,ENSG00000122180,ENSG00000167800,ENSG00000119919,ENSG00000158055,ENSG00000170608,ENSG00000108511,ENSG00000196834,ENSG00000165643,ENSG00000196092,ENSG00000137090,ENSG00000159556,ENSG00000142700,ENSG00000186051,ENSG00000120094,ENSG00000115844,ENSG00000006377,ENSG00000184486,ENSG00000183072,ENSG00000123405,ENSG00000152192,ENSG00000222038,ENSG00000100918,ENSG00000092067,ENSG00000152467,ENSG00000184058,ENSG00000168062,ENSG00000131668,ENSG00000116035,ENSG00000137270,ENSG00000163508,ENSG00000204335,ENSG00000171872,ENSG00000244588,ENSG00000147488,ENSG00000004848,ENSG00000275714,ENSG00000137948,ENSG00000142025,ENSG00000164532,ENSG00000179111,ENSG00000022556,ENSG00000135625,ENSG00000116254,ENSG00000188219,ENSG00000161609,ENSG00000144355,ENSG00000184221,ENSG00000156150,ENSG00000164778,ENSG00000106038,ENSG00000168070,ENSG00000150051,ENSG00000215612,ENSG00000139445,ENSG00000128714,ENSG00000186487,ENSG00000162624,ENSG00000229544",0.089041095890411,"GO: Cellular Component"
"query_1",TRUE,1.35362111816972e-15,68,1459,39,0.0267306374228924,0.573529411764706,"REAC:R-HSA-68616","REAC","Assembly of the ORC complex at the origin of replication",11056,187,"REAC:R-HSA-68867","REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC","ENSG00000278828,ENSG00000158373,ENSG00000091651,ENSG00000274641,ENSG00000188486,ENSG00000274290,ENSG00000085840,ENSG00000197903,ENSG00000197153,ENSG00000275713,ENSG00000276180,ENSG00000276966,ENSG00000196890,ENSG00000277224,ENSG00000277157,ENSG00000270882,ENSG00000180596,ENSG00000124635,ENSG00000286522,ENSG00000158406,ENSG00000184678,ENSG00000184260,ENSG00000273542,ENSG00000273983,ENSG00000273802,ENSG00000185130,ENSG00000180573,ENSG00000276368,ENSG00000197238,ENSG00000287080,ENSG00000233822,ENSG00000277075,ENSG00000274750,ENSG00000277775,ENSG00000197061,ENSG00000197837,ENSG00000183598,ENSG00000246705,ENSG00000275714",0.00921114785073217,"Reactome"
"query_1",TRUE,1.3781252908678e-15,62,1459,37,0.0253598355037697,0.596774193548387,"REAC:R-HSA-73728","REAC","RNA Polymerase I Promoter Opening",11056,1956,"REAC:R-HSA-73854","REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC","ENSG00000278828,ENSG00000158373,ENSG00000274641,ENSG00000188486,ENSG00000274290,ENSG00000197903,ENSG00000197153,ENSG00000275713,ENSG00000276180,ENSG00000276966,ENSG00000196890,ENSG00000277224,ENSG00000277157,ENSG00000270882,ENSG00000180596,ENSG00000124635,ENSG00000286522,ENSG00000158406,ENSG00000184678,ENSG00000184260,ENSG00000273542,ENSG00000273983,ENSG00000273802,ENSG00000185130,ENSG00000180573,ENSG00000276368,ENSG00000197238,ENSG00000287080,ENSG00000233822,ENSG00000277075,ENSG00000274750,ENSG00000277775,ENSG00000197061,ENSG00000197837,ENSG00000183598,ENSG00000246705,ENSG00000275714",0.00873878129428437,"Reactome"
"query_1",TRUE,2.07271359365723e-15,72,1459,40,0.0274160383824537,0.555555555555556,"REAC:R-HSA-212300","REAC","PRC2 methylates histones and DNA",11056,1770,"REAC:R-HSA-212165","REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC","ENSG00000106462,ENSG00000278828,ENSG00000158373,ENSG00000274641,ENSG00000188486,ENSG00000274290,ENSG00000197903,ENSG00000197153,ENSG00000275713,ENSG00000276180,ENSG00000276966,ENSG00000196890,ENSG00000277224,ENSG00000277157,ENSG00000270882,ENSG00000180596,ENSG00000124635,ENSG00000286522,ENSG00000158406,ENSG00000184678,ENSG00000130816,ENSG00000184260,ENSG00000273542,ENSG00000273983,ENSG00000088305,ENSG00000273802,ENSG00000185130,ENSG00000180573,ENSG00000276368,ENSG00000197238,ENSG00000287080,ENSG00000233822,ENSG00000277075,ENSG00000274750,ENSG00000277775,ENSG00000197061,ENSG00000197837,ENSG00000183598,ENSG00000246705,ENSG00000275714",0.00944733112895607,"Reactome"
"query_1",TRUE,4.29977005505172e-15,70,1459,39,0.0267306374228924,0.557142857142857,"REAC:R-HSA-9821002","REAC","Chromatin modifications during the maternal to zygotic transition (MZT)",11056,370,"REAC:R-HSA-9816359","REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC","ENSG00000276043,ENSG00000278828,ENSG00000158373,ENSG00000274641,ENSG00000188486,ENSG00000274290,ENSG00000197903,ENSG00000197153,ENSG00000275713,ENSG00000276180,ENSG00000276966,ENSG00000196890,ENSG00000277224,ENSG00000277157,ENSG00000270882,ENSG00000180596,ENSG00000124635,ENSG00000286522,ENSG00000117139,ENSG00000158406,ENSG00000184678,ENSG00000184260,ENSG00000273542,ENSG00000273983,ENSG00000273802,ENSG00000185130,ENSG00000180573,ENSG00000276368,ENSG00000197238,ENSG00000287080,ENSG00000233822,ENSG00000277075,ENSG00000274750,ENSG00000277775,ENSG00000197061,ENSG00000197837,ENSG00000183598,ENSG00000246705,ENSG00000275714",0.00921114785073217,"Reactome"
"query_1",TRUE,5.34595459415315e-15,94,1459,46,0.0315284441398218,0.48936170212766,"REAC:R-HSA-3214815","REAC","HDACs deacetylate histones",11056,1141,"REAC:R-HSA-3247509","REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC","ENSG00000278828,ENSG00000196747,ENSG00000158373,ENSG00000274641,ENSG00000274290,ENSG00000197903,ENSG00000197153,ENSG00000275713,ENSG00000276180,ENSG00000276966,ENSG00000196890,ENSG00000277224,ENSG00000277157,ENSG00000270882,ENSG00000180596,ENSG00000124635,ENSG00000286522,ENSG00000158406,ENSG00000184678,ENSG00000203814,ENSG00000184260,ENSG00000273542,ENSG00000111642,ENSG00000273983,ENSG00000273802,ENSG00000185130,ENSG00000180573,ENSG00000276368,ENSG00000197238,ENSG00000064961,ENSG00000276903,ENSG00000164105,ENSG00000287080,ENSG00000278677,ENSG00000233822,ENSG00000181218,ENSG00000174744,ENSG00000196787,ENSG00000277075,ENSG00000274750,ENSG00000277775,ENSG00000197061,ENSG00000197837,ENSG00000183598,ENSG00000274997,ENSG00000275714",0.0108644307982995,"Reactome"
"query_1",TRUE,1.86958589627953e-14,66,1459,37,0.0253598355037697,0.560606060606061,"REAC:R-HSA-5625886","REAC","Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3",11056,74,"REAC:R-HSA-5625740","REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC","ENSG00000278828,ENSG00000158373,ENSG00000274641,ENSG00000188486,ENSG00000274290,ENSG00000197903,ENSG00000197153,ENSG00000275713,ENSG00000276180,ENSG00000276966,ENSG00000196890,ENSG00000277224,ENSG00000277157,ENSG00000270882,ENSG00000180596,ENSG00000124635,ENSG00000286522,ENSG00000158406,ENSG00000184678,ENSG00000184260,ENSG00000273542,ENSG00000273983,ENSG00000273802,ENSG00000185130,ENSG00000180573,ENSG00000276368,ENSG00000197238,ENSG00000287080,ENSG00000233822,ENSG00000277075,ENSG00000274750,ENSG00000277775,ENSG00000197061,ENSG00000197837,ENSG00000183598,ENSG00000246705,ENSG00000275714",0.00873878129428437,"Reactome"
"query_1",TRUE,3.04562374204356e-14,124,1459,53,0.0363262508567512,0.42741935483871,"REAC:R-HSA-2500257","REAC","Resolution of Sister Chromatid Cohesion",11056,2163,"REAC:R-HSA-68877","REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC","ENSG00000143228,ENSG00000152253,ENSG00000170312,ENSG00000117724,ENSG00000166851,ENSG00000169679,ENSG00000161888,ENSG00000134057,ENSG00000142945,ENSG00000122952,ENSG00000154839,ENSG00000080986,ENSG00000134690,ENSG00000129810,ENSG00000146670,ENSG00000117399,ENSG00000089685,ENSG00000157456,ENSG00000186871,ENSG00000156970,ENSG00000137812,ENSG00000178999,ENSG00000100162,ENSG00000115163,ENSG00000151725,ENSG00000138778,ENSG00000121621,ENSG00000164109,ENSG00000102384,ENSG00000123219,ENSG00000120334,ENSG00000167553,ENSG00000138092,ENSG00000174442,ENSG00000179051,ENSG00000163535,ENSG00000000460,ENSG00000258947,ENSG00000154473,ENSG00000149636,ENSG00000153044,ENSG00000184445,ENSG00000075886,ENSG00000188312,ENSG00000175279,ENSG00000166451,ENSG00000261456,ENSG00000152086,ENSG00000164754,ENSG00000243910,ENSG00000104833,ENSG00000178462,ENSG00000173213",0.0125177137458668,"Reactome"
"query_1",TRUE,3.04562374204356e-14,87,1459,43,0.0294722412611378,0.494252873563218,"REAC:R-HSA-9616222","REAC","Transcriptional regulation of granulopoiesis",11056,2657,"REAC:R-HSA-1266738","REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC","ENSG00000278828,ENSG00000101412,ENSG00000158373,ENSG00000274641,ENSG00000188486,ENSG00000274290,ENSG00000197903,ENSG00000197153,ENSG00000275713,ENSG00000276180,ENSG00000276966,ENSG00000196890,ENSG00000277224,ENSG00000277157,ENSG00000270882,ENSG00000138795,ENSG00000180596,ENSG00000124635,ENSG00000286522,ENSG00000158406,ENSG00000184678,ENSG00000184260,ENSG00000273542,ENSG00000273983,ENSG00000273802,ENSG00000185130,ENSG00000180573,ENSG00000276368,ENSG00000197238,ENSG00000287080,ENSG00000233822,ENSG00000277075,ENSG00000131759,ENSG00000274750,ENSG00000277775,ENSG00000197061,ENSG00000197837,ENSG00000183598,ENSG00000246705,ENSG00000118513,ENSG00000119535,ENSG00000092067,ENSG00000275714",0.0101558809636278,"Reactome"
"query_1",TRUE,3.10343501386581e-14,67,1459,37,0.0253598355037697,0.552238805970149,"REAC:R-HSA-427359","REAC","SIRT1 negatively regulates rRNA expression",11056,2228,"REAC:R-HSA-5250941","REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC","ENSG00000278828,ENSG00000158373,ENSG00000274641,ENSG00000188486,ENSG00000274290,ENSG00000197903,ENSG00000197153,ENSG00000275713,ENSG00000276180,ENSG00000276966,ENSG00000196890,ENSG00000277224,ENSG00000277157,ENSG00000270882,ENSG00000180596,ENSG00000124635,ENSG00000286522,ENSG00000158406,ENSG00000184678,ENSG00000184260,ENSG00000273542,ENSG00000273983,ENSG00000273802,ENSG00000185130,ENSG00000180573,ENSG00000276368,ENSG00000197238,ENSG00000287080,ENSG00000233822,ENSG00000277075,ENSG00000274750,ENSG00000277775,ENSG00000197061,ENSG00000197837,ENSG00000183598,ENSG00000246705,ENSG00000275714",0.00873878129428437,"Reactome"
"query_1",TRUE,4.31102857629789e-14,187,1459,68,0.0466072652501714,0.363636363636364,"REAC:R-HSA-69306","REAC","DNA Replication",11056,465,"REAC:0000000","REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC","ENSG00000175063,ENSG00000101003,ENSG00000145386,ENSG00000093009,ENSG00000278828,ENSG00000065328,ENSG00000108106,ENSG00000094804,ENSG00000158373,ENSG00000091651,ENSG00000167513,ENSG00000274641,ENSG00000188486,ENSG00000132646,ENSG00000100479,ENSG00000168496,ENSG00000131153,ENSG00000274290,ENSG00000175305,ENSG00000085840,ENSG00000104738,ENSG00000138346,ENSG00000197903,ENSG00000197153,ENSG00000275713,ENSG00000276180,ENSG00000276966,ENSG00000196890,ENSG00000097046,ENSG00000105173,ENSG00000277224,ENSG00000277157,ENSG00000270882,ENSG00000180596,ENSG00000049541,ENSG00000006634,ENSG00000124635,ENSG00000105486,ENSG00000073111,ENSG00000147536,ENSG00000286522,ENSG00000158406,ENSG00000184678,ENSG00000100911,ENSG00000163918,ENSG00000184260,ENSG00000273542,ENSG00000273983,ENSG00000273802,ENSG00000185130,ENSG00000180573,ENSG00000276368,ENSG00000197238,ENSG00000014138,ENSG00000076003,ENSG00000287080,ENSG00000141552,ENSG00000233822,ENSG00000277791,ENSG00000277075,ENSG00000108344,ENSG00000274750,ENSG00000277775,ENSG00000197061,ENSG00000197837,ENSG00000183598,ENSG00000246705,ENSG00000275714",0.0160604629192253,"Reactome"
